latent_dim,modality,orig_index,class_idx,class_name,PC1,PC2,PC3
128,PROT,0,12,monocyte,0.76395905,-0.46184465,0.13607071
128,PROT,1,12,monocyte,0.8248026,-0.52675474,0.16293947
128,PROT,2,12,monocyte,0.74766,-0.45012864,0.13709454
128,PROT,3,10,macrophage,0.36601627,0.24312776,-0.059059422
128,PROT,4,12,monocyte,0.7607784,-0.42932937,0.15237695
128,PROT,5,10,macrophage,0.3921894,0.16045904,-0.051551763
128,PROT,6,10,macrophage,0.2899611,0.29476294,-0.09364824
128,PROT,7,12,monocyte,0.7622919,-0.42111015,0.15229274
128,PROT,8,12,monocyte,0.7488284,-0.3175785,0.07495659
128,PROT,9,12,monocyte,0.76248485,-0.43246982,0.15027079
128,PROT,10,10,macrophage,0.33582833,0.24706793,-0.061344463
128,PROT,11,12,monocyte,0.76280826,-0.43732664,0.13193095
128,PROT,12,12,monocyte,0.7584328,-0.451577,0.13074662
128,PROT,13,12,monocyte,0.76084906,-0.43952718,0.14308095
128,PROT,14,10,macrophage,0.3694083,0.16115928,-0.051647548
128,PROT,15,12,monocyte,0.7364286,-0.25163057,0.09676689
128,PROT,16,10,macrophage,0.36990526,0.17373481,-0.050644856
128,PROT,17,12,monocyte,0.7540079,-0.454111,0.14634684
128,PROT,18,12,monocyte,0.8471061,-0.54296815,0.15172657
128,PROT,19,12,monocyte,0.7581076,-0.43643507,0.14336847
128,PROT,20,12,monocyte,0.84315974,-0.5064209,0.15058737
128,PROT,21,12,monocyte,0.7353718,-0.463652,0.12711105
128,PROT,22,10,macrophage,0.38872325,0.17154509,-0.043962773
128,PROT,23,12,monocyte,0.8444588,-0.5013534,0.16977821
128,PROT,24,12,monocyte,0.7570791,-0.43664846,0.13991468
128,PROT,25,12,monocyte,0.7666371,-0.4462396,0.13746162
128,PROT,26,12,monocyte,0.82217216,-0.5125067,0.17298909
128,PROT,27,12,monocyte,0.8314192,-0.50989693,0.15886724
128,PROT,28,12,monocyte,0.8192848,-0.5651976,0.1494605
128,PROT,29,12,monocyte,0.7456814,-0.4574668,0.13433032
128,PROT,30,10,macrophage,0.38419458,0.17767683,-0.04181311
128,PROT,31,12,monocyte,0.82390356,-0.449668,0.15627179
128,PROT,32,10,macrophage,0.35590243,0.23385805,-0.06461705
128,PROT,33,12,monocyte,0.7550348,-0.45025003,0.12676063
128,PROT,34,12,monocyte,0.75128114,-0.45249984,0.14144781
128,PROT,35,12,monocyte,0.7529459,-0.44790164,0.14341144
128,PROT,36,12,monocyte,0.7501085,-0.44265905,0.14431632
128,PROT,37,12,monocyte,0.75909317,-0.4522347,0.13079728
128,PROT,38,12,monocyte,0.7629623,-0.43167114,0.14778027
128,PROT,39,10,macrophage,0.3809261,0.15610859,-0.03937913
128,PROT,40,12,monocyte,0.8522099,-0.55560505,0.14987838
128,PROT,41,12,monocyte,0.7388254,-0.46871698,0.1303366
128,PROT,42,10,macrophage,0.37076822,0.17234233,-0.048469175
128,PROT,43,10,macrophage,0.36320356,0.13535184,-0.041120213
128,PROT,44,12,monocyte,0.75826126,-0.45488346,0.11158131
128,PROT,45,12,monocyte,0.7608807,-0.4430402,0.13274579
128,PROT,46,12,monocyte,0.754881,-0.4513654,0.1392583
128,PROT,47,12,monocyte,0.75575686,-0.45651588,0.12333667
128,PROT,48,12,monocyte,0.8457104,-0.5150843,0.14043747
128,PROT,49,12,monocyte,0.7607595,-0.44075975,0.14041089
128,PROT,50,12,monocyte,0.84178984,-0.5233269,0.17520046
128,PROT,51,12,monocyte,0.8651184,-0.5445607,0.15986021
128,PROT,52,12,monocyte,0.7599095,-0.45086563,0.1331919
128,PROT,53,12,monocyte,0.8179014,-0.5150532,0.14654711
128,PROT,54,12,monocyte,0.75624967,-0.4465919,0.12964733
128,PROT,55,12,monocyte,0.8605938,-0.5626642,0.13973685
128,PROT,56,12,monocyte,0.7525883,-0.43465927,0.15792581
128,PROT,57,10,macrophage,0.38026765,0.16328451,-0.06393856
128,PROT,58,12,monocyte,0.84146416,-0.5195397,0.16182515
128,PROT,59,12,monocyte,0.7552931,-0.44564158,0.13652964
128,PROT,60,10,macrophage,0.39031652,0.16605935,-0.044049952
128,PROT,61,10,macrophage,0.39429742,0.17439881,-0.04670589
128,PROT,62,12,monocyte,0.82527363,-0.4883745,0.13180625
128,PROT,63,12,monocyte,0.8484963,-0.51558864,0.16187677
128,PROT,64,12,monocyte,0.8536607,-0.54196805,0.1681467
128,PROT,65,12,monocyte,0.75895107,-0.4544576,0.128244
128,PROT,66,10,macrophage,0.39278707,0.16507381,-0.047817025
128,PROT,67,10,macrophage,0.38408798,0.16907352,-0.05768357
128,PROT,68,10,macrophage,0.38163996,0.17195061,-0.05548205
128,PROT,69,12,monocyte,0.8107444,-0.42983264,0.095103055
128,PROT,70,10,macrophage,0.37518516,0.16777045,-0.045984905
128,PROT,71,12,monocyte,0.7427346,-0.45514518,0.12875175
128,PROT,72,12,monocyte,0.8389738,-0.4803997,0.1574843
128,PROT,73,12,monocyte,0.7511887,-0.44998357,0.12957364
128,PROT,74,12,monocyte,0.75113976,-0.44499335,0.14591934
128,PROT,75,12,monocyte,0.7591561,-0.4391574,0.13937874
128,PROT,76,12,monocyte,0.85317194,-0.5078379,0.1587032
128,PROT,77,12,monocyte,0.7550211,-0.4439739,0.11737655
128,PROT,78,12,monocyte,0.7460787,-0.45698592,0.13426612
128,PROT,79,12,monocyte,0.8209655,-0.5414439,0.16053616
128,PROT,80,12,monocyte,0.75977933,-0.4512457,0.1292048
128,PROT,81,12,monocyte,0.7584765,-0.42150775,0.14861496
128,PROT,82,10,macrophage,0.28235608,0.30272797,-0.08394946
128,PROT,83,10,macrophage,0.38370714,0.17196006,-0.04963844
128,PROT,84,12,monocyte,0.7605103,-0.4527124,0.1302324
128,PROT,85,10,macrophage,0.38701528,0.1465747,-0.05074614
128,PROT,86,12,monocyte,0.7505536,-0.45039687,0.14649133
128,PROT,87,12,monocyte,0.86334705,-0.510758,0.14769562
128,PROT,88,10,macrophage,0.36741263,0.17008597,-0.042391706
128,PROT,89,12,monocyte,0.8439565,-0.54724914,0.1459158
128,PROT,90,10,macrophage,0.38996014,0.1611729,-0.04905157
128,PROT,91,12,monocyte,0.82091296,-0.53449684,0.14044993
128,PROT,92,12,monocyte,0.7594465,-0.44548613,0.12746167
128,PROT,93,12,monocyte,0.8243973,-0.5400747,0.16733663
128,PROT,94,12,monocyte,0.75704193,-0.42864066,0.14885755
128,PROT,95,12,monocyte,0.7543073,-0.46768054,0.12752949
128,PROT,96,12,monocyte,0.75076413,-0.45255882,0.13682325
128,PROT,97,10,macrophage,0.31135425,0.28121555,-0.078572094
128,PROT,98,12,monocyte,0.7522882,-0.45533472,0.12853399
128,PROT,99,12,monocyte,0.76676476,-0.4359634,0.14553937
128,PROT,100,12,monocyte,0.75447965,-0.4539475,0.13082278
128,PROT,101,12,monocyte,0.7534965,-0.44893995,0.1323571
128,PROT,102,10,macrophage,0.3807186,0.1763913,-0.06483266
128,PROT,103,12,monocyte,0.8245472,-0.5081954,0.18592523
128,PROT,104,12,monocyte,0.7631263,-0.44373104,0.1317603
128,PROT,105,10,macrophage,0.46603826,0.08475084,-0.047375802
128,PROT,106,12,monocyte,0.75417334,-0.439524,0.13998187
128,PROT,107,12,monocyte,0.8482894,-0.49130684,0.15421219
128,PROT,108,12,monocyte,0.7708746,-0.42317915,0.12919478
128,PROT,109,12,monocyte,0.825753,-0.5280708,0.17144887
128,PROT,110,10,macrophage,0.31782058,0.29197168,-0.076125786
128,PROT,111,12,monocyte,0.833233,-0.46825626,0.119486645
128,PROT,112,12,monocyte,0.7439668,-0.45361912,0.13474143
128,PROT,113,10,macrophage,0.38205263,0.1783404,-0.0485161
128,PROT,114,10,macrophage,0.38286757,0.15510643,-0.04234833
128,PROT,115,12,monocyte,0.7523252,-0.4576979,0.13672343
128,PROT,116,10,macrophage,0.37800425,0.15943313,-0.06258196
128,PROT,117,12,monocyte,0.8172282,-0.47649372,0.11156073
128,PROT,118,12,monocyte,0.75822467,-0.44593862,0.14583454
128,PROT,119,12,monocyte,0.75973356,-0.45765975,0.13619031
128,PROT,120,12,monocyte,0.74933136,-0.43877757,0.1427765
128,PROT,121,12,monocyte,0.7573645,-0.44689924,0.124265224
128,PROT,122,12,monocyte,0.82771116,-0.5018915,0.12772518
128,PROT,123,10,macrophage,0.3809601,0.17720586,-0.057982627
128,PROT,124,12,monocyte,0.7455561,-0.45025834,0.12720165
128,PROT,125,12,monocyte,0.76348877,-0.43370652,0.12902477
128,PROT,126,12,monocyte,0.7565507,-0.43045342,0.14725815
128,PROT,127,12,monocyte,0.8335763,-0.5117201,0.18323952
128,PROT,128,10,macrophage,0.38317835,0.1662538,-0.04154059
128,PROT,129,10,macrophage,0.2945706,0.24235052,-0.07483363
128,PROT,130,12,monocyte,0.74218786,-0.44613695,0.14576754
128,PROT,131,12,monocyte,0.76065457,-0.44388086,0.13217553
128,PROT,132,12,monocyte,0.8157215,-0.4535701,0.13934986
128,PROT,133,12,monocyte,0.75655943,-0.4564162,0.11844921
128,PROT,134,12,monocyte,0.8393004,-0.5555054,0.16180912
128,PROT,135,12,monocyte,0.7688547,-0.4294395,0.13426305
128,PROT,136,10,macrophage,0.38265717,0.15451881,-0.035812017
128,PROT,137,10,macrophage,0.37879714,0.15902388,-0.05841769
128,PROT,138,10,macrophage,0.3772235,0.173222,-0.056654017
128,PROT,139,12,monocyte,0.8425087,-0.524173,0.14191605
128,PROT,140,12,monocyte,0.75441647,-0.44991913,0.12850265
128,PROT,141,12,monocyte,0.75421107,-0.45016754,0.12374997
128,PROT,142,12,monocyte,0.75782824,-0.429122,0.13433154
128,PROT,143,10,macrophage,0.37675884,0.16386205,-0.057828765
128,PROT,144,12,monocyte,0.8628503,-0.4244176,0.123136476
128,PROT,145,12,monocyte,0.7549809,-0.43896943,0.13328172
128,PROT,146,12,monocyte,0.7492648,-0.46117404,0.12590684
128,PROT,147,12,monocyte,0.82293236,-0.53477085,0.18532999
128,PROT,148,12,monocyte,0.8413861,-0.5448082,0.14983712
128,PROT,149,12,monocyte,0.4906073,0.061075322,-0.017249972
128,PROT,150,12,monocyte,0.75876665,-0.4363378,0.11792068
128,PROT,151,12,monocyte,0.7524625,-0.4462693,0.13778362
128,PROT,152,12,monocyte,0.7447437,-0.44707298,0.13694511
128,PROT,153,10,macrophage,0.37475243,0.16510832,-0.059672613
128,PROT,154,10,macrophage,0.3842504,0.178862,-0.051762145
128,PROT,155,12,monocyte,0.74900115,-0.4428937,0.14206111
128,PROT,156,12,monocyte,0.8239372,-0.5067194,0.15164079
128,PROT,157,12,monocyte,0.7582424,-0.44373918,0.14894092
128,PROT,158,12,monocyte,0.75770974,-0.44916767,0.12707579
128,PROT,159,10,macrophage,0.36733645,0.18142301,-0.053737234
128,PROT,160,12,monocyte,0.7598486,-0.45302287,0.12772457
128,PROT,161,10,macrophage,0.39060557,0.17340574,-0.03805951
128,PROT,162,10,macrophage,0.40141466,0.15249896,-0.023022834
128,PROT,163,12,monocyte,0.7696849,-0.42768773,0.1401218
128,PROT,164,12,monocyte,0.7511314,-0.45465916,0.14565821
128,PROT,165,10,macrophage,0.37397176,0.15538293,-0.047770906
128,PROT,166,12,monocyte,0.82975256,-0.4992129,0.16517393
128,PROT,167,12,monocyte,0.7985151,-0.43853366,0.08134814
128,PROT,168,12,monocyte,0.74984515,-0.44276804,0.13567744
128,PROT,169,12,monocyte,0.8226993,-0.52410954,0.1554545
128,PROT,170,12,monocyte,0.75334865,-0.4402651,0.12974072
128,PROT,171,12,monocyte,0.8419788,-0.53623486,0.1712329
128,PROT,172,12,monocyte,0.7564113,-0.43575,0.11951125
128,PROT,173,12,monocyte,0.83049774,-0.5074659,0.123745486
128,PROT,174,12,monocyte,0.83070433,-0.4675336,0.14153871
128,PROT,175,12,monocyte,0.8302453,-0.54521066,0.14605102
128,PROT,176,12,monocyte,0.76757836,-0.43396738,0.12901564
128,PROT,177,10,macrophage,0.3390333,0.28302112,-0.059591454
128,PROT,178,12,monocyte,0.84004927,-0.5399959,0.12576042
128,PROT,179,10,macrophage,0.49764287,0.07864112,-0.035369806
128,PROT,180,12,monocyte,0.8489152,-0.51584625,0.15249574
128,PROT,181,12,monocyte,0.846285,-0.52456534,0.18272118
128,PROT,182,12,monocyte,0.75455445,-0.45436817,0.13488936
128,PROT,183,12,monocyte,0.7671428,-0.4334264,0.13855134
128,PROT,184,12,monocyte,0.84733,-0.5394541,0.15244512
128,PROT,185,12,monocyte,0.7559718,-0.44953007,0.13436404
128,PROT,186,12,monocyte,0.8084062,-0.49265847,0.14964356
128,PROT,187,10,macrophage,0.6510315,-0.13102329,0.042295355
128,PROT,188,10,macrophage,0.37626782,0.19626167,-0.05565836
128,PROT,189,12,monocyte,0.76372313,-0.44737467,0.13106236
128,PROT,190,12,monocyte,0.8232248,-0.517086,0.15443806
128,PROT,191,12,monocyte,0.8161737,-0.40865055,0.12427884
128,PROT,192,12,monocyte,0.7437288,-0.45038977,0.13246784
128,PROT,193,12,monocyte,0.75500274,-0.4468421,0.1141721
128,PROT,194,10,macrophage,0.37873867,0.1887444,-0.049498525
128,PROT,195,12,monocyte,0.8310988,-0.5295938,0.16544725
128,PROT,196,10,macrophage,0.36402422,0.18928018,-0.055799898
128,PROT,197,12,monocyte,0.75018245,-0.47042945,0.12205458
128,PROT,198,12,monocyte,0.78895926,-0.45879388,0.16041265
128,PROT,199,12,monocyte,0.75473577,-0.44489974,0.13481109
128,PROT,200,12,monocyte,0.8329319,-0.5405696,0.1538255
128,PROT,201,12,monocyte,0.74321204,-0.4580581,0.12002723
128,PROT,202,12,monocyte,0.83615166,-0.52856934,0.16312657
128,PROT,203,10,macrophage,0.43875498,0.11939771,-0.06713496
128,PROT,204,12,monocyte,0.7506468,-0.45389107,0.118062854
128,PROT,205,10,macrophage,0.4009614,0.17691872,-0.06513226
128,PROT,206,12,monocyte,0.7597325,-0.43499345,0.14745452
128,PROT,207,12,monocyte,0.7500416,-0.45485926,0.13497826
128,PROT,208,10,macrophage,0.36627004,0.15086782,-0.06655525
128,PROT,209,12,monocyte,0.758671,-0.4518453,0.13207933
128,PROT,210,12,monocyte,0.8329325,-0.5168178,0.17571577
128,PROT,211,12,monocyte,0.7590014,-0.43166462,0.12258743
128,PROT,212,12,monocyte,0.75610137,-0.43507785,0.14015827
128,PROT,213,12,monocyte,0.766349,-0.43263942,0.1484283
128,PROT,214,12,monocyte,0.7577108,-0.45058694,0.12766966
128,PROT,215,10,macrophage,0.40664193,0.17845476,-0.08103426
128,PROT,216,10,macrophage,0.36011985,0.17592305,-0.053344812
128,PROT,217,12,monocyte,0.7660774,-0.43251252,0.1320248
128,PROT,218,12,monocyte,0.74625295,-0.43391392,0.15744741
128,PROT,219,12,monocyte,0.7550689,-0.47011983,0.119794905
128,PROT,220,12,monocyte,0.74360627,-0.46243247,0.1369854
128,PROT,221,10,macrophage,0.408195,0.17737952,-0.03962699
128,PROT,222,12,monocyte,0.763166,-0.45217365,0.11383475
128,PROT,223,10,macrophage,0.27354684,0.30894884,-0.07388002
128,PROT,224,10,macrophage,0.38896668,0.15339899,-0.03434643
128,PROT,225,12,monocyte,0.7478583,-0.46035528,0.11671373
128,PROT,226,12,monocyte,0.755818,-0.4557133,0.11385465
128,PROT,227,10,macrophage,0.30858192,0.2729442,-0.08165619
128,PROT,228,12,monocyte,0.7560762,-0.44530106,0.12985736
128,PROT,229,10,macrophage,0.36868864,0.17184407,-0.04195446
128,PROT,230,12,monocyte,0.7611902,-0.449719,0.1418655
128,PROT,231,12,monocyte,0.82780224,-0.5134511,0.1640603
128,PROT,232,12,monocyte,0.75923574,-0.44118306,0.12435189
128,PROT,233,12,monocyte,0.7555429,-0.4444454,0.13577098
128,PROT,234,10,macrophage,0.3720619,0.15768448,-0.06878853
128,PROT,235,12,monocyte,0.75201666,-0.46134228,0.12508994
128,PROT,236,10,macrophage,0.34686753,0.2846029,-0.05098651
128,PROT,237,12,monocyte,0.8523692,-0.50352854,0.17076816
128,PROT,238,10,macrophage,0.37834808,0.17423105,-0.053407814
128,PROT,239,12,monocyte,0.7539144,-0.4564618,0.1379622
128,PROT,240,12,monocyte,0.7632263,-0.42839792,0.14209072
128,PROT,241,10,macrophage,0.3822982,0.16473624,-0.050537366
128,PROT,242,10,macrophage,0.5040406,0.06974725,-0.028935075
128,PROT,243,12,monocyte,0.7578212,-0.45938233,0.13020554
128,PROT,244,10,macrophage,0.38569507,0.17779836,-0.050373074
128,PROT,245,12,monocyte,0.8126669,-0.48147163,0.12138711
128,PROT,246,10,macrophage,0.3683736,0.1639559,-0.054950822
128,PROT,247,10,macrophage,0.36044028,0.17345318,-0.03283161
128,PROT,248,10,macrophage,0.29718915,0.2883094,-0.071052626
128,PROT,249,12,monocyte,0.8485143,-0.4770076,0.13759731
128,PROT,250,12,monocyte,0.8272438,-0.5196587,0.18496591
128,PROT,251,12,monocyte,0.75522304,-0.44805777,0.14129871
128,PROT,252,10,macrophage,0.3814997,0.15210041,-0.046641547
128,PROT,253,12,monocyte,0.7588414,-0.43342644,0.1459816
128,PROT,254,12,monocyte,0.8335459,-0.5012364,0.13444479
128,PROT,255,12,monocyte,0.828086,-0.5461953,0.15337144
128,PROT,256,12,monocyte,0.8476181,-0.5400629,0.14487982
128,PROT,257,12,monocyte,0.83887935,-0.47957948,0.1658203
128,PROT,258,10,macrophage,0.39440957,0.15684599,-0.04990894
128,PROT,259,12,monocyte,0.75416166,-0.43772703,0.13016948
128,PROT,260,12,monocyte,0.75135374,-0.44225448,0.13552938
128,PROT,261,10,macrophage,0.37223068,0.1779488,-0.05210503
128,PROT,262,12,monocyte,0.74924886,-0.44723186,0.1402477
128,PROT,263,12,monocyte,0.7626209,-0.44052193,0.13370682
128,PROT,264,10,macrophage,0.30747852,0.30724502,-0.08878209
128,PROT,265,12,monocyte,0.84044874,-0.50025517,0.15112214
128,PROT,266,10,macrophage,0.3696011,0.23946273,-0.06201559
128,PROT,267,12,monocyte,0.75232005,-0.4736269,0.11407916
128,PROT,268,12,monocyte,0.75824827,-0.44386226,0.14700422
128,PROT,269,12,monocyte,0.8077141,-0.45946953,0.13803206
128,PROT,270,12,monocyte,0.75425017,-0.43682212,0.13177097
128,PROT,271,12,monocyte,0.8193991,-0.5410689,0.15939988
128,PROT,272,12,monocyte,0.7616229,-0.4499445,0.12158376
128,PROT,273,12,monocyte,0.76399255,-0.4400844,0.13114925
128,PROT,274,10,macrophage,0.37732536,0.15708396,-0.053815488
128,PROT,275,12,monocyte,0.8204823,-0.52732694,0.16381676
128,PROT,276,10,macrophage,0.37654546,0.16483045,-0.050915543
128,PROT,277,12,monocyte,0.7609525,-0.441721,0.123849764
128,PROT,278,12,monocyte,0.75167495,-0.4507284,0.143954
128,PROT,279,12,monocyte,0.75580144,-0.4475879,0.121704474
128,PROT,280,10,macrophage,0.37322158,0.18643183,-0.041265886
128,PROT,281,12,monocyte,0.7483239,-0.4613487,0.10993604
128,PROT,282,12,monocyte,0.7595496,-0.45034924,0.12987168
128,PROT,283,12,monocyte,0.75687045,-0.43918836,0.11505936
128,PROT,284,12,monocyte,0.75390494,-0.43654972,0.1387854
128,PROT,285,12,monocyte,0.75949347,-0.43879306,0.12596482
128,PROT,286,10,macrophage,0.29961172,0.2847767,-0.07763836
128,PROT,287,12,monocyte,0.7520715,-0.4540646,0.13951653
128,PROT,288,12,monocyte,0.764523,-0.43718442,0.14865734
128,PROT,289,10,macrophage,0.3756806,0.17847732,-0.043558788
128,PROT,290,10,macrophage,0.36861426,0.17729703,-0.030748658
128,PROT,291,12,monocyte,0.74442613,-0.45969105,0.13323879
128,PROT,292,12,monocyte,0.80178,-0.42074987,0.13720153
128,PROT,293,12,monocyte,0.8407705,-0.5268328,0.12767977
128,PROT,294,12,monocyte,0.8529395,-0.5289638,0.17441912
128,PROT,295,12,monocyte,0.752233,-0.4570442,0.13862202
128,PROT,296,10,macrophage,0.42882583,0.15815005,-0.047109324
128,PROT,297,10,macrophage,0.39055142,0.17293355,-0.039781574
128,PROT,298,12,monocyte,0.7676482,-0.42894197,0.14038102
128,PROT,299,10,macrophage,0.36553887,0.22155258,-0.09372765
128,PROT,300,12,monocyte,0.76816916,-0.45926726,0.13803536
128,PROT,301,12,monocyte,0.761577,-0.45420966,0.12962657
128,PROT,302,12,monocyte,0.8475791,-0.54453737,0.15784955
128,PROT,303,12,monocyte,0.79775155,-0.45578986,0.14203072
128,PROT,304,10,macrophage,0.32887948,0.2587958,-0.08651967
128,PROT,305,10,macrophage,0.3799899,0.16327602,-0.049518783
128,PROT,306,12,monocyte,0.7531903,-0.44430384,0.128763
128,PROT,307,12,monocyte,0.84842885,-0.52147675,0.16093412
128,PROT,308,12,monocyte,0.84784544,-0.53938055,0.16039485
128,PROT,309,12,monocyte,0.7638688,-0.4398523,0.126024
128,PROT,310,12,monocyte,0.74113834,-0.47465554,0.12085444
128,PROT,311,12,monocyte,0.760407,-0.43154228,0.14230838
128,PROT,312,10,macrophage,0.36732784,0.17264688,-0.04310317
128,PROT,313,10,macrophage,0.31002843,0.278345,-0.07386799
128,PROT,314,12,monocyte,0.75450075,-0.4295449,0.15590328
128,PROT,315,12,monocyte,0.7457513,-0.4675859,0.12073675
128,PROT,316,12,monocyte,0.7549156,-0.44243625,0.12888068
128,PROT,317,12,monocyte,0.84283817,-0.5409462,0.17966479
128,PROT,318,12,monocyte,0.8315253,-0.5522645,0.16622186
128,PROT,319,10,macrophage,0.3830278,0.16564465,-0.02547818
128,PROT,320,12,monocyte,0.7514747,-0.4586715,0.13931435
128,PROT,321,12,monocyte,0.8602687,-0.51169366,0.13302839
128,PROT,322,12,monocyte,0.7542993,-0.4480775,0.14954032
128,PROT,323,12,monocyte,0.8460151,-0.49750045,0.17041704
128,PROT,324,12,monocyte,0.73677605,-0.46626174,0.13373238
128,PROT,325,12,monocyte,0.81588745,-0.49311152,0.14080127
128,PROT,326,10,macrophage,0.37564242,0.18743515,-0.057797458
128,PROT,327,10,macrophage,0.36334693,0.15019113,-0.060367648
128,PROT,328,10,macrophage,0.36977497,0.15396357,-0.03738723
128,PROT,329,12,monocyte,0.8278923,-0.5383272,0.14529575
128,PROT,330,10,macrophage,0.389605,0.15662599,-0.04426292
128,PROT,331,12,monocyte,0.76034284,-0.4437585,0.12916464
128,PROT,332,12,monocyte,0.7624055,-0.4454828,0.13269088
128,PROT,333,12,monocyte,0.8421869,-0.5317714,0.1483197
128,PROT,334,12,monocyte,0.82135403,-0.49614602,0.16726696
128,PROT,335,12,monocyte,0.76997757,-0.4191375,0.1300001
128,PROT,336,12,monocyte,0.76591533,-0.4268852,0.14395835
128,PROT,337,12,monocyte,0.7528363,-0.44523373,0.13292524
128,PROT,338,10,macrophage,0.3897561,0.15597302,-0.05829933
128,PROT,339,12,monocyte,0.8358754,-0.52457184,0.15918794
128,PROT,340,12,monocyte,0.8336487,-0.5109479,0.115177974
128,PROT,341,10,macrophage,0.3832946,0.16397151,-0.052251223
128,PROT,342,12,monocyte,0.83746684,-0.5524946,0.12553166
128,PROT,343,12,monocyte,0.8541415,-0.5507148,0.1582705
128,PROT,344,12,monocyte,0.82763636,-0.51821107,0.15480693
128,PROT,345,12,monocyte,0.75477266,-0.44197145,0.14750358
128,PROT,346,12,monocyte,0.74555755,-0.45814547,0.13595228
128,PROT,347,12,monocyte,0.7543102,-0.45440835,0.1437649
128,PROT,348,12,monocyte,0.7626034,-0.44099253,0.12571211
128,PROT,349,10,macrophage,0.38097075,0.17018029,-0.04322769
128,PROT,350,10,macrophage,0.38023335,0.14510593,-0.037536398
128,PROT,351,12,monocyte,0.76331097,-0.44729605,0.12542686
128,PROT,352,10,macrophage,0.35852528,0.22989562,-0.037845545
128,PROT,353,12,monocyte,0.7570807,-0.4333926,0.13913329
128,PROT,354,12,monocyte,0.74238133,-0.45385006,0.12430033
128,PROT,355,12,monocyte,0.75702786,-0.44371235,0.15277438
128,PROT,356,10,macrophage,0.3858615,0.17720363,-0.036124106
128,PROT,357,12,monocyte,0.75027317,-0.46032748,0.12545753
128,PROT,358,12,monocyte,0.76124954,-0.4414387,0.13287511
128,PROT,359,12,monocyte,0.7503595,-0.44866502,0.13966049
128,PROT,360,12,monocyte,0.7622305,-0.43490458,0.12591168
128,PROT,361,12,monocyte,0.8547802,-0.55656046,0.13145739
128,PROT,362,12,monocyte,0.76206017,-0.4289101,0.14966089
128,PROT,363,12,monocyte,0.75153935,-0.44814384,0.1316128
128,PROT,364,12,monocyte,0.75525594,-0.43618378,0.13491085
128,PROT,365,12,monocyte,0.7618134,-0.43222207,0.12493308
128,PROT,366,10,macrophage,0.37197268,0.15811536,-0.04577965
128,PROT,367,10,macrophage,0.38210535,0.18166676,-0.046023387
128,PROT,368,12,monocyte,0.75846994,-0.4602795,0.12572871
128,PROT,369,10,macrophage,0.40987697,0.12662384,-0.066649005
128,PROT,370,12,monocyte,0.7591081,-0.44079545,0.15915374
128,PROT,371,12,monocyte,0.75862885,-0.44445172,0.123652905
128,PROT,372,12,monocyte,0.74713063,-0.44332004,0.140045
128,PROT,373,12,monocyte,0.75860107,-0.4383568,0.122562766
128,PROT,374,12,monocyte,0.75018334,-0.45487583,0.12683119
